NameID,year,Maker,Type,Name,Sales,Model,Nippyo,price,kata,capacity,FuelType,FuelEfficiency,HH,size,hppw,share,share0,hppw_sum_own,FuelEfficiency_sum_own,size_sum_own,hppw_sqr_sum_own,FuelEfficiency_sqr_sum_own,size_sqr_sum_own,group_n,hppw_sum_mkt,FuelEfficiency_sum_mkt,size_sum_mkt,hppw_sqr_sum_mkt,FuelEfficiency_sqr_sum_mkt,size_sqr_sum_mkt,mkt_n,iv_BLP_own_hppw,iv_BLP_other_hppw,iv_BLP_own_FuelEfficiency,iv_BLP_other_FuelEfficiency,iv_BLP_own_size,iv_BLP_other_size,iv_GH_own_hppw,iv_GH_other_hppw,iv_GH_own_FuelEfficiency,iv_GH_other_FuelEfficiency,iv_GH_own_size,iv_GH_other_size,logit_share
100,2009,Honda,Regular,エアウェイブ,7052,1.5 M,0,1.5971666666666666,DBA-GJ1,5,レギュラー,18.0,52877802,11.2810725,0.09482758620689655,0.0001333640910414544,0.9291896626111653,2.1000748564477694,277.4,224.13728550000002,0.2639139296355452,4461.14,2727.8845084350455,19,16.69709338780471,2451.2,1912.1876505,1.894771883858094,39451.98,23050.60415813513,166,2.005247270240873,14.597018531356941,259.4,2173.7999999999997,212.85621300000003,1688.050365,0.036477021664773235,0.1843217404871953,630.7400000000007,4362.040000000008,88.85591133251592,944.2842695548243,-8.848985240127123
100,2010,Honda,Regular,エアウェイブ,2685,1.5 M,0,1.6087523316062178,DBA-GJ1,5,レギュラー,18.0,53362801,11.2810725,0.09482758620689655,5.031594949448025e-05,0.9249569564386247,2.0831702186415564,282.8,222.00566675,0.26024304314718316,4629.26,2684.961647631311,19,17.14363156037787,2569.6,1952.225655375,1.946219010977117,42192.38,23463.32984749878,170,1.9883426324346598,15.060461341736314,264.8,2286.7999999999997,210.72459425,1730.219988625,0.036012187174141286,0.187514512411453,604.4599999999991,4162.320000000007,94.02694185100108,957.5460439005619,-9.819180367622444
100,2011,Honda,Regular,エアウェイブ,125,1.5 M,0,1.6120934579439252,DBA-GJ1,5,レギュラー,18.0,53783435,11.2810725,0.09482758620689655,2.324135674859741e-06,0.9389811007794501,1.859281060867501,275.0,212.7070855,0.2154361453319381,4620.900000000001,2598.4980343684597,18,16.021957727130758,2513.9,1844.750029365,1.819955281766739,43068.89,22207.674376698942,160,1.7644534746606044,14.162676666263257,257.0,2238.9,201.426013,1632.042943865,0.024674755072287224,0.1953967484811865,552.9000000000005,3855.589999999982,90.09667029467391,858.0755351578773,-12.90920241384877
131,2015,Honda,Regular,グレイス,24558,1.5 LX,0,1.74825,DBA-GM6,5,レギュラー,21.8,56412140,11.100555000000002,0.11891891891891893,0.00043533182751088686,0.9279170405519096,1.8747173142302824,402.6,220.396362,0.18853428434388733,8677.24,2544.763858722788,20,16.27632479257732,3019.4,1924.67783025,1.833051919893631,62351.38,23541.060479133932,165,1.7557983953113636,14.401607478347037,380.8,2616.8,209.295807,1704.28146825,0.025489757307086802,0.2698182966528879,628.6799999999985,8491.459999999992,116.16640852146747,1026.5928624950102,-7.664589049663217
131,2016,Honda,Regular,グレイス,12194,1.5 LX,0,1.75,DBA-GM6,5,レギュラー,21.8,56950757,11.100555000000002,0.11891891891891893,0.0002141148009674393,0.9300480413280547,1.8516996228761784,376.6,202.791238375,0.21745742352235486,8465.56,2394.5359984077327,18,16.71282005358322,3176.1,1974.399901,1.9052591712381393,67586.05,24147.53887418939,169,1.7327807039572596,14.86112043070704,354.8,2799.5,191.690683375,1771.608662625,0.031603955875544265,0.28866309743221086,600.119999999999,8823.530000000013,110.3471917525867,1027.8945974029193,-8.376479196836046
143,2015,Honda,Regular,シャトル,34992,1.5 G,1,1.6883100000000002,DBA-GK8,5,レギュラー,21.8,56412140,11.52261,0.1168141592920354,0.0006202920151584393,0.9279170405519096,1.8747173142302824,402.6,220.396362,0.18853428434388733,8677.24,2544.763858722788,20,16.27632479257732,3019.4,1924.67783025,1.833051919893631,62351.38,23541.060479133932,165,1.7579031549382471,14.401607478347037,380.8,2616.8,208.87375200000002,1704.28146825,0.02345818662192173,0.25849872808597363,628.6799999999985,8491.459999999992,121.09203347514676,972.4837184213757,-7.310507252467126
143,2016,Honda,Regular,シャトル,42514,1.5 G,1,1.695,DBA-GK8,5,レギュラー,21.8,56950757,11.52261,0.1168141592920354,0.0007465045635828861,0.9300480413280547,1.8516996228761784,376.6,202.791238375,0.21745742352235486,8465.56,2394.5359984077327,18,16.71282005358322,3176.1,1974.399901,1.9052591712381393,67586.05,24147.53887418939,169,1.734885463584143,14.86112043070704,354.8,2799.5,191.268628375,1771.608662625,0.03046781470692564,0.2763008886911744,600.119999999999,8823.530000000013,111.03703780121532,974.2432147098516,-7.127589790870737
158,2006,Honda,Regular,ストリーム,41131,1.8 X,0,1.8561666666666667,DBA-RN6,7,レギュラー,14.8,51102005,11.967801750000001,0.1037037037037037,0.0008048803564556812,0.9152275336359111,2.2249070700830402,325.6,234.986478875,0.2693718001996321,5612.96,2726.536322360565,21,16.324308027334435,2414.4,1863.32285775,1.7760149708034658,38911.12,22009.511367786446,165,2.1212033663793366,14.099400957251396,310.8,2088.8,223.01867712499998,1628.3363788749998,0.033753214470474774,0.13096494737144537,575.04,3011.439999999995,109.78698942080337,932.6332527797567,-7.036234343132776
158,2007,Honda,Regular,ストリーム,57351,1.8 X,0,1.8561666666666667,DBA-RN6,7,レギュラー,14.8,51713048,11.967801750000001,0.1037037037037037,0.001109023780613357,0.9201741889203668,2.1606430895495436,290.6,229.2872715,0.2653718874222572,4512.12,2719.6923512328794,20,16.366041457452244,2417.4,1872.269921125,1.785285944973674,38762.92,22237.87679725573,165,2.05693938584584,14.205398367902701,275.8,2126.8,217.31946975,1642.982649625,0.03232766912336699,0.13300564434580853,291.15999999999985,3058.3199999999997,96.12870755809035,960.503602678371,-6.72108283647173
158,2008,Honda,Regular,ストリーム,41399,1.8 X,0,1.8298113590263694,DBA-RN6,7,レギュラー,14.8,52324877,11.967801750000001,0.1037037037037037,0.0007911915397335764,0.9235641012591391,2.1465147188067903,293.7,232.22522075,0.26325061666043403,4627.33,2788.399305890502,20,16.37378048906398,2448.6,1872.2713685,1.8357273977530044,39436.96,22275.939130751853,165,2.0428110151030867,14.227265770257189,278.9,2154.9,220.257419,1640.04614775,0.033136727108188935,0.18103290665788352,314.6099999999997,2785.389999999985,94.51407386459096,1000.1459260738702,-7.062455400134052
